time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.001,0.24,0.96,0.03,0.20,-0.01,0.17,-0.01,-0.08,0.04,1012.88
0.002,0.24,0.98,0.01,0.20,-0.01,0.17,-0.01,-0.08,0.04,1012.88
0.002,0.24,0.98,0.01,0.20,-0.01,0.17,0.02,-0.13,-0.00,1012.88
0.003,0.24,0.98,0.01,0.15,0.14,-0.08,0.02,-0.13,-0.00,1012.88
0.04,0.19,0.95,0.01,0.15,0.14,-0.08,0.02,-0.13,-0.00,1012.88
0.045,0.19,0.95,0.01,0.15,0.14,-0.08,0.02,0.03,-0.03,1012.88
0.045,0.19,0.95,0.01,-0.34,-0.19,-0.03,0.02,0.03,-0.03,1012.88
0.055,0.19,0.95,0.01,-0.34,-0.19,-0.03,0.02,0.03,-0.03,1012.87
0.079,0.22,0.99,-0.00,-0.34,-0.19,-0.03,0.02,0.03,-0.03,1012.87
0.081,0.22,0.99,-0.00,-0.34,-0.19,-0.03,0.03,-0.03,0.01,1012.87
0.083,0.22,0.99,-0.00,-0.02,0.20,-0.15,0.03,-0.03,0.01,1012.87
0.12,0.22,0.99,-0.00,0.29,0.07,0.07,0.03,-0.03,0.01,1012.87
0.121,0.22,0.99,-0.00,0.29,0.07,0.07,0.03,-0.03,0.01,1012.86
0.121,0.25,0.97,0.02,0.29,0.07,0.07,0.03,-0.03,0.01,1012.86
0.122,0.25,0.97,0.02,0.29,0.07,0.07,0.01,-0.06,-0.00,1012.86
0.159,0.20,0.97,0.00,0.29,0.07,0.07,0.01,-0.06,-0.00,1012.86
0.161,0.20,0.97,0.00,0.29,0.07,0.07,0.02,-0.01,-0.04,1012.86
0.162,0.20,0.97,0.00,-0.16,0.07,-0.07,0.02,-0.01,-0.04,1012.86
0.177,0.20,0.97,0.00,-0.16,0.07,-0.07,0.02,-0.01,-0.04,1012.86
0.208,0.23,0.96,0.01,-0.16,0.07,-0.07,0.02,-0.01,-0.04,1012.86
0.213,0.23,0.96,0.01,-0.16,0.07,-0.07,0.02,-0.05,-0.04,1012.86
0.219,0.23,0.96,0.01,0.14,-0.06,-0.00,0.02,-0.05,-0.04,1012.86
0.237,0.23,0.96,0.01,0.14,-0.06,-0.00,0.02,-0.05,-0.04,1012.86
0.237,0.20,0.98,0.00,0.14,-0.06,-0.00,0.02,-0.05,-0.04,1012.86
0.238,0.20,0.98,0.00,0.14,-0.06,-0.00,0.02,-0.02,-0.06,1012.86
0.239,0.20,0.98,0.00,-0.18,0.10,-0.07,0.02,-0.02,-0.06,1012.86
0.277,0.21,0.97,0.02,-0.18,0.10,-0.07,0.02,-0.02,-0.06,1012.86
0.279,0.21,0.97,0.02,-0.18,0.10,-0.07,0.03,-0.07,-0.05,1012.86
0.28,0.21,0.97,0.02,-0.06,0.02,0.09,0.03,-0.07,-0.05,1012.86
0.296,0.21,0.97,0.02,-0.06,0.02,0.09,0.03,-0.07,-0.05,1012.86
0.321,0.22,0.97,0.00,-0.06,0.02,0.09,0.03,-0.07,-0.05,1012.86
0.323,0.22,0.97,0.00,-0.06,0.02,0.09,0.06,-0.07,-0.06,1012.86
0.325,0.22,0.97,0.00,0.07,0.02,-0.03,0.06,-0.07,-0.06,1012.86
0.36,0.23,0.95,-0.01,0.07,0.02,-0.03,0.06,-0.07,-0.06,1012.86
0.363,0.23,0.95,-0.01,0.07,0.02,-0.03,0.05,-0.14,-0.08,1012.86
0.364,0.23,0.95,-0.01,0.19,-0.18,-0.08,0.05,-0.14,-0.08,1012.86
0.365,0.23,0.95,-0.01,0.19,-0.18,-0.08,0.05,-0.14,-0.08,1012.87
0.398,0.21,1.00,-0.00,0.19,-0.18,-0.08,0.05,-0.14,-0.08,1012.87
0.402,0.21,1.00,-0.00,0.19,-0.18,-0.08,0.05,-0.22,-0.11,1012.87
0.403,0.21,1.00,-0.00,0.05,0.26,0.02,0.05,-0.22,-0.11,1012.87
0.417,0.21,1.00,-0.00,0.05,0.26,0.02,0.05,-0.22,-0.11,1012.87
0.481,0.25,0.95,0.02,0.05,0.26,0.02,0.05,-0.22,-0.11,1012.87
0.482,0.25,0.95,0.02,0.05,0.26,0.02,0.07,-0.34,-0.13,1012.87
0.482,0.25,0.95,0.02,0.48,-0.16,0.26,0.07,-0.34,-0.13,1012.87
0.483,0.28,0.96,0.02,0.48,-0.16,0.26,0.07,-0.34,-0.13,1012.87
0.483,0.28,0.96,0.02,0.48,-0.16,0.26,0.11,-0.28,-0.18,1012.87
0.484,0.28,0.96,0.02,0.48,-0.16,0.26,0.11,-0.28,-0.18,1012.86
0.485,0.28,0.96,0.02,0.81,-0.09,0.35,0.11,-0.28,-0.18,1012.86
0.515,0.12,0.98,0.02,0.81,-0.09,0.35,0.11,-0.28,-0.18,1012.86
0.516,0.12,0.98,0.02,0.81,-0.09,0.35,0.17,-0.22,-0.25,1012.86
0.516,0.12,0.98,0.02,-0.67,0.10,0.40,0.17,-0.22,-0.25,1012.86
0.547,0.12,0.98,0.02,-0.67,0.10,0.40,0.17,-0.22,-0.25,1012.86
0.556,0.09,0.97,0.02,-0.67,0.10,0.40,0.17,-0.22,-0.25,1012.86
0.557,0.09,0.97,0.02,-0.67,0.10,0.40,0.26,-0.37,-0.18,1012.86
0.558,0.09,0.97,0.02,-0.81,-0.04,0.54,0.26,-0.37,-0.18,1012.86
0.599,0.12,0.97,0.03,-0.81,-0.04,0.54,0.26,-0.37,-0.18,1012.86
0.601,0.12,0.97,0.03,-0.81,-0.04,0.54,0.38,-0.43,-0.11,1012.86
0.601,0.12,0.97,0.03,-0.45,-0.05,0.77,0.38,-0.43,-0.11,1012.86
0.602,0.12,0.97,0.03,-0.45,-0.05,0.77,0.38,-0.43,-0.11,1012.87
0.634,0.12,0.94,-0.03,-0.45,-0.05,0.77,0.38,-0.43,-0.11,1012.87
0.637,0.12,0.94,-0.03,-0.45,-0.05,0.77,0.47,-0.41,-0.06,1012.87
0.639,0.12,0.94,-0.03,-0.48,-0.29,0.40,0.47,-0.41,-0.06,1012.87
0.657,0.12,0.94,-0.03,-0.48,-0.29,0.40,0.47,-0.41,-0.06,1012.89
0.672,0.12,0.95,-0.09,-0.48,-0.29,0.40,0.47,-0.41,-0.06,1012.89
0.674,0.12,0.95,-0.09,-0.48,-0.29,0.40,0.51,-0.46,-0.02,1012.89
0.675,0.12,0.95,-0.09,-0.43,-0.22,0.02,0.51,-0.46,-0.02,1012.89
0.726,0.16,0.99,-0.18,-0.43,-0.22,0.02,0.51,-0.46,-0.02,1012.89
0.727,0.16,0.99,-0.18,-0.43,-0.22,0.02,0.53,-0.55,0.02,1012.89
0.728,0.16,0.99,-0.18,-0.06,0.24,-0.60,0.53,-0.55,0.02,1012.89
0.728,0.16,0.99,-0.18,-0.06,0.24,-0.60,0.53,-0.55,0.02,1012.89
0.752,0.15,0.99,-0.08,-0.06,0.24,-0.60,0.53,-0.55,0.02,1012.89
0.754,0.15,0.99,-0.08,-0.06,0.24,-0.60,0.55,-0.44,0.02,1012.89
0.755,0.15,0.99,-0.08,-0.06,0.26,0.59,0.55,-0.44,0.02,1012.89
0.783,0.15,0.99,-0.08,-0.06,0.26,0.59,0.55,-0.44,0.02,1012.89
0.792,0.22,1.08,-0.24,-0.06,0.26,0.59,0.55,-0.44,0.02,1012.89
0.794,0.22,1.08,-0.24,-0.06,0.26,0.59,0.65,-0.12,0.03,1012.89
0.795,0.22,1.08,-0.24,0.62,1.14,-0.70,0.65,-0.12,0.03,1012.89
0.834,0.24,0.98,-0.35,0.62,1.14,-0.70,0.65,-0.12,0.03,1012.89
0.84,0.24,0.98,-0.35,0.62,1.14,-0.70,0.53,0.31,-0.03,1012.89
0.841,0.24,0.98,-0.35,0.77,0.18,-1.57,0.53,0.31,-0.03,1012.89
0.842,0.24,0.98,-0.35,0.77,0.18,-1.57,0.53,0.31,-0.03,1012.89
0.87,0.15,0.96,-0.32,0.77,0.18,-1.57,0.53,0.31,-0.03,1012.89
0.872,0.15,0.96,-0.32,0.77,0.18,-1.57,0.32,0.24,-0.14,1012.89
0.873,0.15,0.96,-0.32,-0.14,-0.03,-1.17,0.32,0.24,-0.14,1012.89
0.895,0.15,0.96,-0.32,-0.14,-0.03,-1.17,0.32,0.24,-0.14,1012.89
0.912,0.17,0.95,-0.21,-0.14,-0.03,-1.17,0.32,0.24,-0.14,1012.89
0.914,0.17,0.95,-0.21,-0.14,-0.03,-1.17,0.20,0.16,-0.14,1012.89
0.915,0.17,0.95,-0.21,0.12,-0.06,-0.03,0.20,0.16,-0.14,1012.89
0.949,-0.03,0.92,-0.22,0.12,-0.06,-0.03,0.20,0.16,-0.14,1012.89
0.951,-0.03,0.92,-0.22,0.12,-0.06,-0.03,0.22,0.31,-0.10,1012.89
0.952,-0.03,0.92,-0.22,-1.79,-0.39,-0.03,0.22,0.31,-0.10,1012.89
0.955,-0.03,0.92,-0.22,-1.79,-0.39,-0.03,0.22,0.31,-0.10,1012.89
0.991,0.02,0.90,-0.22,-1.79,-0.39,-0.03,0.22,0.31,-0.10,1012.89
0.994,0.02,0.90,-0.22,-1.79,-0.39,-0.03,0.23,0.01,0.17,1012.89
0.995,0.02,0.90,-0.22,-1.29,-0.56,0.00,0.23,0.01,0.17,1012.89
1.023,0.02,0.90,-0.22,-1.29,-0.56,0.00,0.23,0.01,0.17,1012.89
1.03,-0.01,0.95,-0.19,-1.29,-0.56,0.00,0.23,0.01,0.17,1012.89
1.03,-0.01,0.95,-0.19,-1.29,-0.56,0.00,0.29,-0.05,0.41,1012.89
1.033,-0.01,0.95,-0.19,-1.72,-0.03,0.44,0.29,-0.05,0.41,1012.89
1.068,-0.01,0.99,-0.25,-1.72,-0.03,0.44,0.29,-0.05,0.41,1012.89
1.069,-0.01,0.99,-0.25,-1.72,-0.03,0.44,0.39,-0.14,0.66,1012.89
1.07,-0.01,0.99,-0.25,-1.93,0.47,-0.00,0.39,-0.14,0.66,1012.89
1.076,-0.01,0.99,-0.25,-1.93,0.47,-0.00,0.39,-0.14,0.66,1012.89
1.122,0.33,0.94,-0.36,-1.93,0.47,-0.00,0.39,-0.14,0.66,1012.89
1.124,0.33,0.94,-0.36,-1.93,0.47,-0.00,0.36,-0.39,0.84,1012.89
1.124,0.33,0.94,-0.36,1.09,0.05,-0.89,0.36,-0.39,0.84,1012.89
1.149,0.33,0.94,-0.36,1.09,0.05,-0.89,0.36,-0.39,0.84,1012.89
1.151,0.47,1.06,-0.49,1.09,0.05,-0.89,0.36,-0.39,0.84,1012.89
1.151,0.47,1.06,-0.49,1.09,0.05,-0.89,0.19,-0.35,0.61,1012.89
1.152,0.47,1.06,-0.49,2.30,1.37,-2.11,0.19,-0.35,0.61,1012.89
1.188,0.49,1.32,-0.59,2.30,1.37,-2.11,0.19,-0.35,0.61,1012.89
1.192,0.49,1.32,-0.59,2.30,1.37,-2.11,-0.20,-0.38,0.10,1012.89
1.194,0.49,1.32,-0.59,2.40,3.77,-3.06,-0.20,-0.38,0.10,1012.89
1.196,0.49,1.32,-0.59,2.40,3.77,-3.06,-0.20,-0.38,0.10,1012.88
1.239,0.44,1.78,-0.27,2.40,3.77,-3.06,-0.20,-0.38,0.10,1012.88
1.241,0.44,1.78,-0.27,2.40,3.77,-3.06,-0.56,-0.22,-0.40,1012.88
1.242,0.44,1.78,-0.27,2.02,8.07,-0.11,-0.56,-0.22,-0.40,1012.88
1.277,0.44,1.78,-0.27,2.02,8.07,-0.11,-0.56,-0.22,-0.40,1012.88
1.28,-0.21,1.47,0.10,2.02,8.07,-0.11,-0.56,-0.22,-0.40,1012.88
1.282,-0.21,1.47,0.10,2.02,8.07,-0.11,-0.39,0.78,-0.74,1012.88
1.285,-0.21,1.47,0.10,-4.01,4.88,3.31,-0.39,0.78,-0.74,1012.88
1.321,-0.90,1.26,-0.18,-4.01,4.88,3.31,-0.39,0.78,-0.74,1012.88
1.323,-0.90,1.26,-0.18,-4.01,4.88,3.31,-0.15,0.64,-0.04,1012.88
1.323,-0.90,1.26,-0.18,-10.69,2.74,0.41,-0.15,0.64,-0.04,1012.88
1.324,-0.90,1.26,-0.18,-10.69,2.74,0.41,-0.15,0.64,-0.04,1012.87
1.358,0.72,1.46,-0.45,-10.69,2.74,0.41,-0.15,0.64,-0.04,1012.87
1.36,0.72,1.46,-0.45,4.19,4.95,-1.90,-0.15,0.64,-0.04,1012.87
1.361,0.72,1.46,-0.45,4.19,4.95,-1.90,0.58,-0.63,2.81,1012.87
1.375,0.72,1.46,-0.45,4.19,4.95,-1.90,0.58,-0.63,2.81,1012.86
1.387,0.87,1.77,-0.48,4.19,4.95,-1.90,0.58,-0.63,2.81,1012.86
1.389,0.87,1.77,-0.48,4.19,4.95,-1.90,1.52,1.35,3.24,1012.86
1.39,0.87,1.77,-0.48,4.21,8.45,-1.87,1.52,1.35,3.24,1012.86
1.439,0.12,1.63,-0.49,4.21,8.45,-1.87,1.52,1.35,3.24,1012.86
1.441,0.12,1.63,-0.49,4.21,8.45,-1.87,1.57,3.44,2.79,1012.86
1.442,0.12,1.63,-0.49,-4.36,7.63,-2.00,1.57,3.44,2.79,1012.86
1.442,0.12,1.63,-0.49,-4.36,7.63,-2.00,1.57,3.44,2.79,1012.86
1.465,0.23,1.21,-0.33,-4.36,7.63,-2.00,1.57,3.44,2.79,1012.86
1.467,0.23,1.21,-0.33,-4.36,7.63,-2.00,0.96,2.24,3.06,1012.86
1.467,0.23,1.21,-0.33,-4.38,4.26,-0.70,0.96,2.24,3.06,1012.86
1.495,0.23,1.21,-0.33,-4.38,4.26,-0.70,0.96,2.24,3.06,1012.86
1.511,0.24,0.62,-0.15,-4.38,4.26,-0.70,0.96,2.24,3.06,1012.86
1.512,0.24,0.62,-0.15,-4.38,4.26,-0.70,0.53,0.46,2.48,1012.86
1.513,0.24,0.62,-0.15,-4.96,-0.72,1.09,0.53,0.46,2.48,1012.86
1.56,-0.02,0.33,-0.06,-4.96,-0.72,1.09,0.53,0.46,2.48,1012.86
1.561,-0.02,0.33,-0.06,-4.96,-0.72,1.09,0.33,-0.10,1.26,1012.86
1.562,-0.02,0.33,-0.06,-7.68,-3.12,2.03,0.33,-0.10,1.26,1012.86
1.563,-0.02,0.33,-0.06,-7.68,-3.12,2.03,0.33,-0.10,1.26,1012.87
1.582,-0.12,-0.04,0.00,-7.68,-3.12,2.03,0.33,-0.10,1.26,1012.87
