time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.002,-0.15,0.96,-0.01,-0.03,0.01,0.06,-0.02,0.10,0.01,1012.88
0.003,-0.15,0.96,-0.01,-0.03,0.01,0.06,-0.00,-0.01,0.01,1012.88
0.004,-0.15,0.96,-0.01,-0.02,0.01,0.05,-0.00,-0.01,0.01,1012.88
0.015,-0.17,0.99,0.01,-0.02,0.01,0.05,-0.00,-0.01,0.01,1012.88
0.03,-0.17,0.99,0.01,-0.02,0.01,0.05,-0.00,-0.01,0.01,1012.88
0.035,-0.20,1.04,-0.01,-0.02,0.01,0.05,-0.00,-0.01,0.01,1012.88
0.035,-0.20,1.04,-0.01,-0.02,0.01,0.05,0.01,0.01,-0.01,1012.88
0.035,-0.20,1.04,-0.01,0.04,-0.08,-0.01,0.01,0.01,-0.01,1012.88
0.055,-0.19,1.00,-0.00,0.04,-0.08,-0.01,0.01,0.01,-0.01,1012.88
0.074,-0.18,0.95,-0.01,0.04,-0.08,-0.01,0.01,0.01,-0.01,1012.88
0.075,-0.18,0.95,-0.01,0.04,-0.08,-0.01,0.00,0.14,0.01,1012.88
0.075,-0.18,0.95,-0.01,-0.12,0.06,-0.06,0.00,0.14,0.01,1012.88
0.085,-0.18,0.95,-0.01,-0.12,0.06,-0.06,0.00,0.14,0.01,1012.87
0.094,-0.20,0.99,-0.02,-0.12,0.06,-0.06,0.00,0.14,0.01,1012.87
0.115,-0.17,1.01,-0.02,-0.12,0.06,-0.06,0.00,0.14,0.01,1012.87
0.117,-0.17,1.01,-0.02,-0.12,0.06,-0.06,-0.01,0.05,0.02,1012.87
0.117,-0.17,1.01,-0.02,-0.11,0.05,-0.05,-0.01,0.05,0.02,1012.87
0.134,-0.17,0.97,-0.01,-0.11,0.05,-0.05,-0.01,0.05,0.02,1012.87
0.151,-0.17,0.97,-0.01,-0.11,0.05,-0.05,-0.01,0.05,0.02,1012.86
0.159,-0.18,0.98,-0.01,-0.11,0.05,-0.05,-0.01,0.05,0.02,1012.86
0.161,-0.18,0.98,-0.01,-0.11,0.05,-0.05,-0.03,0.04,0.01,1012.86
0.162,-0.18,0.98,-0.01,-0.05,-0.03,-0.13,-0.03,0.04,0.01,1012.86
0.174,-0.19,1.01,-0.01,-0.05,-0.03,-0.13,-0.03,0.04,0.01,1012.86
0.194,-0.17,1.01,-0.00,-0.05,-0.03,-0.13,-0.03,0.04,0.01,1012.86
0.195,-0.17,1.01,-0.00,-0.05,-0.03,-0.13,-0.04,0.08,0.01,1012.86
0.195,-0.17,1.01,-0.00,-0.03,0.05,-0.04,-0.04,0.08,0.01,1012.86
0.214,-0.17,1.01,-0.00,-0.03,0.05,-0.04,-0.04,0.08,0.01,1012.87
0.215,-0.17,1.00,0.01,-0.03,0.05,-0.04,-0.04,0.08,0.01,1012.87
0.234,-0.17,1.00,0.01,-0.02,0.05,-0.05,-0.04,0.08,0.01,1012.87
0.235,-0.19,0.99,0.00,-0.02,0.05,-0.05,-0.04,0.08,0.01,1012.87
0.236,-0.19,0.99,0.00,-0.02,0.05,-0.05,-0.04,0.06,-0.00,1012.87
0.258,-0.20,0.99,-0.00,-0.02,0.05,-0.05,-0.04,0.06,-0.00,1012.87
0.266,-0.20,0.99,-0.00,-0.02,0.05,-0.05,-0.04,0.06,-0.00,1012.89
0.281,-0.20,0.99,-0.01,-0.02,0.05,-0.05,-0.04,0.06,-0.00,1012.89
0.282,-0.20,0.99,-0.01,-0.02,0.05,-0.05,-0.04,0.09,-0.01,1012.89
0.283,-0.20,0.99,-0.01,-0.05,-0.03,0.02,-0.04,0.09,-0.01,1012.89
0.292,-0.18,1.01,-0.00,-0.05,-0.03,0.02,-0.04,0.09,-0.01,1012.89
0.318,-0.18,1.00,0.00,-0.05,-0.03,0.02,-0.04,0.09,-0.01,1012.89
0.321,-0.18,1.00,0.00,-0.05,-0.03,0.02,-0.06,0.05,0.02,1012.89
0.322,-0.18,1.00,0.00,-0.09,0.05,-0.05,-0.06,0.05,0.02,1012.89
0.357,-0.18,1.00,0.00,-0.09,0.05,-0.05,-0.06,0.05,0.02,1012.90
0.359,-0.18,0.98,0.01,-0.09,0.05,-0.05,-0.06,0.05,0.02,1012.90
0.36,-0.20,0.99,0.01,-0.09,0.05,-0.05,-0.06,0.05,0.02,1012.90
0.36,-0.20,0.99,0.01,-0.09,0.05,-0.05,-0.07,-0.02,0.03,1012.90
0.361,-0.20,0.99,0.01,-0.09,0.05,-0.07,-0.07,-0.02,0.03,1012.90
0.371,-0.22,0.97,0.03,-0.09,0.05,-0.07,-0.07,-0.02,0.03,1012.90
0.385,-0.22,0.97,0.03,-0.09,0.05,-0.07,-0.07,-0.02,0.03,1012.89
0.4,-0.22,0.95,0.05,-0.09,0.05,-0.07,-0.07,-0.02,0.03,1012.89
0.405,-0.22,0.95,0.05,-0.09,0.05,-0.07,-0.06,-0.02,0.05,1012.89
0.407,-0.22,0.95,0.05,-0.20,-0.15,0.08,-0.06,-0.02,0.05,1012.89
0.437,-0.22,0.98,0.05,-0.20,-0.15,0.08,-0.06,-0.02,0.05,1012.89
0.438,-0.22,0.98,0.05,-0.44,-0.24,0.40,-0.06,-0.02,0.05,1012.89
0.439,-0.21,0.98,0.05,-0.44,-0.24,0.40,-0.06,-0.02,0.05,1012.89
0.44,-0.21,0.98,0.05,-0.44,-0.24,0.40,-0.00,-0.07,0.10,1012.89
0.445,-0.21,0.98,0.05,-0.44,-0.24,0.40,-0.00,-0.07,0.10,1012.89
0.451,-0.25,0.96,0.11,-0.44,-0.24,0.40,-0.00,-0.07,0.10,1012.89
0.471,-0.25,0.96,0.11,-0.51,-0.25,0.43,-0.00,-0.07,0.10,1012.89
0.472,-0.23,1.00,0.10,-0.51,-0.25,0.43,-0.00,-0.07,0.10,1012.89
0.473,-0.23,1.00,0.10,-0.51,-0.25,0.43,0.12,-0.08,0.21,1012.89
0.508,-0.13,1.02,0.01,-0.51,-0.25,0.43,0.12,-0.08,0.21,1012.89
0.511,-0.13,1.02,0.01,-0.51,-0.25,0.43,0.12,-0.08,0.21,1012.89
